year,seed,team,conference,wins,losses,ps_per_game,pa_per_game,srs,sos,offensive_rating,defensive_rating,fg_per_game,fga_per_game,fg_pct,fg2_per_game,fg2a_per_game,fg2_pct,fg3_per_game,fg3a_per_game,fg3_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,win_pct
1998,6,Clemson,ACC,18,13,72.2,65.3,17.17,10.33,108.0,97.8,26.3,55.7,0.472,21.2,40.6,0.522,5.1,15.2,0.338,14.4,23.5,0.614,12.4,21.4,33.8,15.1,8.0,2.8,12.7,21.3,0.581
1998,5,TCU,WAC,27,5,97.2,77.9,22.29,2.7,119.1,95.4,37.0,74.6,0.495,30.6,57.3,0.534,6.4,17.3,0.367,16.9,23.1,0.733,17.1,27.3,44.4,19.7,11.1,4.0,15.4,18.2,0.844
1998,4,Ole Miss,SEC,22,6,80.5,68.1,17.22,7.07,108.7,91.9,27.4,60.5,0.453,20.3,41.7,0.488,7.0,18.8,0.375,18.7,28.7,0.652,15.2,26.2,41.5,13.7,8.0,4.3,15.3,22.5,0.786
1998,3,Stanford,Pac-10,26,4,80.2,68.3,18.95,8.12,113.6,96.7,27.1,59.4,0.455,19.6,41.1,0.476,7.5,18.3,0.408,18.6,25.2,0.738,14.5,26.7,41.3,16.3,5.2,3.2,13.7,18.3,0.867
1998,2,Purdue,Big Ten,26,7,83.7,72.3,20.67,9.23,113.3,97.9,29.4,60.7,0.484,22.6,42.6,0.53,6.8,18.1,0.374,18.3,24.0,0.76,13.6,17.7,31.3,18.9,8.7,3.8,15.5,16.3,0.788
1998,1,Kansas,Big 12,34,3,84.6,67.4,22.83,6.51,112.9,89.9,32.0,65.0,0.493,26.2,49.4,0.53,5.9,15.6,0.375,14.7,21.6,0.681,15.5,27.6,43.1,19.1,8.1,5.6,16.0,16.7,0.919
1998,16,Nicholls State,Southland,19,9,76.8,75.7,-5.33,-5.94,103.5,101.9,27.5,59.9,0.46,22.1,43.2,0.511,5.4,16.6,0.326,16.4,23.6,0.693,12.1,21.0,33.2,16.6,10.3,3.1,15.8,20.1,0.679
1998,15,Northern Arizona,Big Sky,21,7,80.2,67.4,6.5,-5.14,112.4,94.5,27.8,54.4,0.511,19.0,34.0,0.56,8.8,20.4,0.43,15.9,21.6,0.734,9.9,23.9,33.9,18.1,7.8,2.9,16.8,19.2,0.75
1998,14,San Francisco,West Coast,19,10,73.2,66.3,7.8,1.31,106.5,96.4,27.2,58.3,0.467,21.2,41.0,0.517,6.0,17.3,0.346,12.9,18.4,0.701,14.0,21.9,35.8,15.6,8.6,2.7,15.4,20.0,0.655
1998,13,Utah State,Big West,25,7,72.0,64.8,6.54,1.44,108.8,98.0,25.9,53.7,0.483,21.7,43.8,0.496,4.2,9.8,0.429,15.9,22.6,0.701,11.5,24.1,35.6,10.7,5.5,2.1,13.3,17.4,0.781
1998,12,South Alabama,Sun Belt,21,6,65.0,54.5,7.57,-2.93,104.3,87.4,23.8,49.0,0.485,19.1,37.4,0.512,4.6,11.6,0.398,12.9,20.0,0.646,11.6,22.4,34.0,15.1,6.8,3.0,15.6,16.3,0.778
1998,11,Nebraska,Big 12,20,11,71.6,68.5,8.71,5.65,98.7,94.5,27.1,60.6,0.447,22.4,46.9,0.477,4.7,13.6,0.344,12.7,20.3,0.626,14.8,24.7,39.5,16.0,10.0,4.9,17.3,18.2,0.645
1998,10,West Virginia,Big East,22,8,80.2,69.2,16.24,6.95,108.8,93.8,31.1,67.5,0.461,25.9,51.9,0.5,5.2,15.6,0.332,12.8,20.8,0.613,16.8,23.4,40.2,15.8,12.3,3.5,13.5,18.6,0.733
1998,9,Illinois State,Missouri Valley,24,5,76.2,69.1,9.64,3.41,106.2,96.2,27.9,58.2,0.479,20.8,39.3,0.53,7.1,18.9,0.375,13.3,19.8,0.674,11.0,24.4,35.5,18.5,8.4,2.5,15.3,20.2,0.828
1998,8,Tennessee,SEC,20,8,75.9,70.6,11.15,5.91,100.5,93.6,26.1,61.2,0.426,19.0,42.4,0.448,7.1,18.9,0.378,16.5,25.7,0.643,13.5,25.4,38.9,13.5,8.3,6.0,15.6,20.1,0.714
1998,7,Temple,Atlantic 10,21,8,65.7,60.7,12.5,7.5,103.1,95.2,22.3,55.4,0.402,15.1,33.4,0.452,7.2,22.0,0.327,13.9,20.6,0.676,13.2,21.4,34.6,11.3,10.7,4.3,11.8,16.1,0.724
1998,6,Arkansas,SEC,23,8,82.3,72.4,16.17,5.79,104.2,91.6,29.8,66.9,0.446,22.6,46.6,0.486,7.2,20.3,0.353,15.5,23.9,0.648,15.9,23.7,39.6,15.9,10.8,4.8,16.6,20.6,0.742
1998,5,Illinois,Big Ten,22,9,69.7,63.5,15.21,8.97,102.4,93.2,25.1,56.6,0.442,18.5,38.7,0.48,6.5,18.0,0.363,13.1,19.2,0.681,11.2,22.5,33.6,14.2,7.4,2.7,13.4,18.7,0.71
1998,4,Maryland,ACC,19,10,78.8,72.1,18.79,12.1,102.4,93.7,28.4,61.5,0.461,23.2,46.7,0.497,5.2,14.9,0.349,16.8,24.8,0.678,13.2,26.5,39.7,18.8,8.6,4.9,16.4,19.9,0.655
1998,3,Utah,WAC,25,3,70.0,57.6,17.08,4.9,111.1,91.4,23.8,49.6,0.48,18.6,35.8,0.521,5.1,13.8,0.373,17.3,23.7,0.73,11.3,25.8,37.0,13.4,5.8,3.3,13.4,18.2,0.893
1998,2,Cincinnati,Conference USA,26,5,76.1,63.2,17.85,4.97,108.0,89.7,26.1,57.2,0.457,20.7,41.6,0.497,5.4,15.5,0.347,18.5,27.2,0.679,15.8,24.3,40.1,12.5,7.8,4.4,15.9,19.2,0.839
1998,1,Arizona,Pac-10,27,4,90.8,74.6,24.56,8.36,115.6,95.0,32.7,67.1,0.488,25.1,46.7,0.536,7.7,20.4,0.377,17.6,24.6,0.716,14.7,24.5,39.2,19.3,10.1,3.2,14.3,16.5,0.871
1998,16,Radford,Big South,20,9,75.7,72.1,-5.25,-9.38,104.5,99.5,26.8,57.0,0.47,18.6,35.8,0.52,8.1,21.2,0.384,14.0,20.4,0.689,12.1,22.9,35.0,16.8,7.9,3.1,17.8,20.6,0.69
1998,15,South Carolina State,MEAC,22,7,74.3,70.0,-5.65,-10.23,103.8,97.8,25.5,55.2,0.462,19.7,40.6,0.485,5.8,14.5,0.399,17.5,25.5,0.686,13.1,23.2,36.3,10.6,7.2,4.3,17.4,19.8,0.759
1998,14,Davidson,Southern,20,9,71.3,66.2,-0.71,-3.74,100.8,93.7,24.9,57.5,0.433,17.9,37.7,0.476,7.0,19.8,0.351,14.5,21.5,0.673,13.9,23.4,37.2,15.7,7.4,2.0,16.7,19.5,0.69
1998,13,Butler,MCC,22,10,67.5,62.2,4.87,2.77,100.9,93.0,22.1,49.8,0.445,17.5,35.3,0.497,4.6,14.5,0.318,18.7,28.2,0.663,11.2,24.0,35.2,12.1,5.4,2.9,14.9,18.5,0.688
1998,12,Iona,MAAC,27,5,80.4,69.5,8.55,-2.08,108.9,94.3,28.3,60.8,0.465,21.9,42.7,0.514,6.4,18.2,0.351,17.4,25.3,0.687,14.4,23.4,37.8,15.5,9.8,6.2,15.3,19.8,0.844
1998,11,Miami (FL),Big East,18,9,70.1,65.6,10.87,6.37,95.8,89.6,26.3,59.6,0.44,22.2,45.4,0.488,4.1,14.2,0.287,13.5,20.4,0.661,13.9,26.1,40.0,14.1,9.3,4.3,17.7,20.1,0.667
1998,10,Saint Louis,Conference USA,21,10,67.3,63.3,9.47,5.5,98.3,92.5,23.3,54.0,0.431,17.7,38.3,0.462,5.5,15.7,0.354,15.2,23.0,0.662,11.5,20.7,32.2,13.7,8.8,2.2,15.1,18.7,0.677
1998,9,George Washington,Atlantic 10,24,8,73.2,68.0,9.91,4.76,102.6,95.3,25.7,57.7,0.446,21.3,44.1,0.483,4.4,13.6,0.323,17.4,26.8,0.649,14.5,25.5,40.0,15.0,7.1,2.7,15.5,21.7,0.75
1998,8,Oklahoma State,Big 12,21,7,78.9,69.2,14.3,4.64,109.1,95.8,28.0,60.0,0.467,22.3,42.7,0.522,5.8,17.4,0.331,17.1,24.2,0.704,12.9,24.0,36.9,17.0,8.6,1.8,13.9,17.1,0.75
1998,7,UMass,Atlantic 10,21,10,69.7,65.0,11.99,7.27,104.0,96.9,25.5,57.1,0.447,22.1,46.8,0.471,3.5,10.2,0.339,15.2,21.7,0.7,14.8,23.7,38.5,13.9,6.2,5.5,14.9,21.0,0.677
1998,6,UCLA,Pac-10,22,8,83.1,80.4,13.03,10.99,107.8,104.3,29.8,60.9,0.49,24.7,46.1,0.536,5.1,14.8,0.345,18.3,27.5,0.664,13.2,22.9,36.1,15.9,8.6,3.3,16.7,19.7,0.733
1998,5,Syracuse,Big East,24,8,70.9,67.0,11.87,7.98,101.0,95.4,24.8,56.9,0.435,19.1,39.7,0.481,5.7,17.3,0.329,15.7,23.2,0.676,14.0,24.0,38.0,15.8,9.5,5.7,15.9,17.1,0.75
1998,4,New Mexico,WAC,23,7,75.7,65.9,14.98,5.17,114.9,100.0,26.4,56.0,0.472,17.0,32.7,0.522,9.4,23.4,0.402,13.4,17.8,0.757,10.4,23.9,34.3,16.5,7.0,3.7,12.0,14.2,0.767
1998,3,Michigan,Big Ten,24,8,77.4,67.2,18.79,9.64,111.2,96.5,27.4,56.1,0.489,19.8,37.8,0.523,7.6,18.3,0.419,14.9,21.4,0.694,12.4,26.2,38.6,15.8,7.1,4.1,15.8,17.2,0.75
1998,2,Kentucky,SEC,29,4,80.1,67.0,22.95,9.85,111.4,93.1,29.8,61.8,0.482,23.4,44.3,0.527,6.4,17.5,0.367,14.1,20.9,0.675,15.1,27.0,42.1,17.7,8.7,6.2,14.9,18.5,0.879
1998,1,Duke,ACC,29,3,85.6,64.1,29.55,9.32,116.6,87.3,30.0,63.3,0.475,22.4,42.8,0.525,7.6,20.5,0.369,18.0,26.7,0.674,14.8,23.4,38.3,14.3,9.4,5.1,12.4,18.6,0.906
1998,16,Navy,Patriot,19,10,71.1,64.7,-3.79,-7.49,97.9,89.2,25.9,59.7,0.434,22.6,48.6,0.465,3.3,11.1,0.297,16.0,24.2,0.661,14.8,25.3,40.2,13.8,9.4,3.2,16.2,21.1,0.655
1998,15,Fairleigh Dickinson,NEC,23,6,83.7,75.1,2.9,-5.38,106.7,95.8,28.4,62.8,0.452,20.6,41.5,0.497,7.8,21.3,0.365,19.2,28.5,0.674,17.7,28.0,45.7,14.6,8.1,6.2,19.8,19.6,0.793
1998,14,Richmond,CAA,22,7,70.0,61.9,6.33,-1.7,112.0,99.1,24.9,54.5,0.456,17.1,35.0,0.488,7.8,19.5,0.398,12.5,17.8,0.698,10.9,21.1,32.0,14.1,6.1,3.1,10.6,14.5,0.759
1998,13,Eastern Michigan,MAC,20,9,79.8,75.5,6.7,2.67,109.0,103.2,30.3,64.4,0.47,23.3,45.4,0.514,7.0,19.1,0.367,12.2,18.4,0.663,13.8,23.5,37.4,15.8,7.8,3.7,14.3,20.0,0.69
1998,12,UNLV,WAC,20,12,69.5,66.6,7.43,5.34,100.9,96.7,23.2,55.0,0.422,17.3,37.9,0.457,5.9,17.1,0.344,17.2,26.2,0.656,12.2,26.2,38.4,13.1,5.9,3.3,13.6,17.8,0.625
1998,11,Washington,Pac-10,18,9,78.6,76.6,10.28,8.28,104.7,102.0,28.1,57.6,0.488,23.2,43.7,0.53,4.9,13.9,0.353,17.5,25.3,0.694,12.2,23.4,35.5,15.4,6.5,3.8,17.6,17.0,0.667
1998,10,Oklahoma,Big 12,22,10,74.6,68.3,9.41,4.18,107.0,97.9,25.1,56.4,0.446,19.6,40.7,0.482,5.5,15.7,0.351,18.8,26.9,0.701,14.3,23.8,38.2,14.5,7.4,4.2,15.5,19.7,0.688
1998,9,UIC,MCC,22,5,74.6,66.1,9.21,0.67,110.2,97.6,25.5,58.6,0.436,18.7,42.2,0.443,6.9,16.4,0.417,16.7,22.8,0.732,14.2,22.7,36.9,14.2,6.0,2.7,12.6,18.9,0.815
1998,8,UNC Charlotte,Conference USA,19,10,73.6,68.2,12.21,6.72,103.6,95.9,26.3,60.2,0.437,20.5,43.3,0.474,5.8,16.9,0.343,15.2,21.5,0.708,13.7,24.2,37.9,15.5,8.6,2.4,14.4,18.1,0.655
1998,7,Indiana,Big Ten,19,11,76.8,73.3,14.18,10.71,107.1,102.3,27.5,56.0,0.491,21.7,40.7,0.532,5.8,15.3,0.38,16.0,21.9,0.731,10.2,23.5,33.7,17.8,7.3,3.3,15.6,18.3,0.633
1998,6,Xavier,Atlantic 10,22,7,83.5,68.8,19.45,4.75,112.2,92.4,28.3,58.4,0.484,22.6,42.2,0.536,5.7,16.2,0.349,21.3,28.9,0.738,14.6,22.2,36.8,16.5,11.8,2.7,17.0,21.8,0.759
1998,5,Princeton,Ivy League,26,1,66.5,51.4,11.54,-3.6,115.8,89.6,23.6,47.4,0.498,14.4,23.9,0.605,9.1,23.5,0.389,10.2,15.1,0.674,7.0,19.6,26.6,16.5,8.4,2.7,10.1,15.6,0.963
1998,4,Michigan State,Big Ten,20,7,73.4,64.0,18.65,9.25,106.7,93.1,26.6,59.3,0.449,20.8,42.9,0.484,5.9,16.4,0.357,14.3,21.3,0.67,16.0,23.9,39.9,14.9,7.6,3.9,15.4,19.2,0.741
1998,3,South Carolina,SEC,22,6,71.3,67.4,12.51,8.77,103.4,97.7,23.8,53.8,0.443,18.1,36.6,0.494,5.7,17.2,0.333,17.9,25.9,0.692,12.3,25.2,37.5,12.6,5.9,3.8,15.1,15.7,0.786
1998,2,Connecticut,Big East,29,4,76.6,63.9,20.67,7.89,109.6,91.3,27.1,59.1,0.458,21.2,42.5,0.498,5.9,16.6,0.357,16.5,22.5,0.733,14.1,25.1,39.1,14.3,8.5,4.0,14.2,18.1,0.879
1998,1,North Carolina,ACC,30,3,81.9,65.6,26.67,10.38,118.2,94.7,29.8,57.5,0.518,24.9,44.0,0.565,4.9,13.4,0.362,17.5,24.7,0.711,12.9,26.9,39.8,18.4,6.8,4.9,13.0,14.0,0.909
1997,16,Montana,Big Sky,21,10,73.1,68.5,0.58,-3.14,102.0,95.6,27.2,58.1,0.468,22.3,45.8,0.488,4.8,12.3,0.395,13.9,22.0,0.632,13.7,24.3,38.0,15.1,8.2,2.9,16.7,18.7,0.677
1997,15,Navy,Patriot,20,8,72.3,67.4,-3.57,-7.05,102.5,95.6,26.5,61.3,0.433,21.4,46.0,0.464,5.1,15.2,0.337,14.1,20.8,0.681,15.7,23.3,39.0,15.8,8.4,1.8,15.5,22.2,0.714
1997,14,Saint Mary's,West Coast,23,7,70.6,65.1,3.24,-0.86,104.5,96.3,23.8,50.8,0.469,17.1,32.3,0.529,6.7,18.5,0.365,16.2,23.8,0.679,10.7,23.7,34.4,16.9,6.5,4.1,16.0,18.5,0.767
1997,13,Pacific,Big West,23,5,72.9,60.0,8.72,-2.38,110.7,91.2,25.4,53.9,0.472,17.2,32.7,0.528,8.2,21.2,0.386,13.8,20.7,0.666,11.1,23.5,34.6,16.6,6.8,2.6,13.3,17.7,0.821
1997,12,Valparaiso,Mid-Continent,24,6,76.0,66.1,3.71,-4.98,110.0,95.6,27.0,57.5,0.47,21.0,42.0,0.5,6.0,15.5,0.389,15.9,23.6,0.673,14.3,23.9,38.2,15.5,8.0,2.8,15.2,21.7,0.8
1997,11,Oklahoma,Big 12,19,7,74.3,65.3,13.97,5.03,107.1,94.2,25.0,58.0,0.431,18.6,39.6,0.468,6.5,18.4,0.351,17.7,24.5,0.724,14.3,20.9,35.1,13.3,8.7,3.2,14.2,21.2,0.731
1997,10,Georgetown,Big East,20,9,69.4,62.9,10.87,5.84,95.1,86.1,25.7,64.5,0.399,21.8,51.4,0.424,3.9,13.1,0.298,14.1,23.6,0.597,18.6,26.3,44.9,12.6,10.0,6.5,16.3,20.1,0.69
1997,9,Virginia,ACC,19,10,67.7,65.0,13.84,11.13,103.5,99.3,24.3,56.9,0.427,17.6,38.6,0.457,6.6,18.3,0.362,12.6,18.7,0.674,12.8,24.2,37.0,12.5,5.4,4.3,12.5,17.9,0.655
1997,8,Iowa,Big Ten,21,9,72.3,63.7,16.84,8.9,109.3,96.2,25.4,53.5,0.475,19.7,39.0,0.504,5.8,14.5,0.397,15.8,22.5,0.701,13.6,24.9,38.5,14.7,7.5,4.1,15.6,15.6,0.7
1997,7,UNC Charlotte,Conference USA,21,8,71.5,65.9,10.83,5.25,105.0,96.8,24.8,59.3,0.418,18.9,42.1,0.449,5.9,17.2,0.342,16.1,21.8,0.737,14.3,23.8,38.1,14.2,6.8,3.8,12.8,16.1,0.724
1997,6,Stanford,Pac-10,20,7,80.9,69.0,19.89,9.21,111.6,95.3,27.4,61.2,0.448,20.0,42.2,0.474,7.4,19.0,0.389,18.7,25.1,0.746,14.6,25.6,40.2,17.8,6.9,3.9,13.9,19.7,0.741
1997,5,Boston College,Big East,21,8,74.4,69.1,11.92,6.69,107.0,99.5,25.2,55.6,0.452,19.0,39.1,0.487,6.1,16.5,0.371,17.9,25.5,0.703,13.9,24.6,38.5,13.2,7.7,2.8,15.3,18.3,0.724
1997,4,Saint Joseph's,Atlantic 10,24,6,71.2,66.0,12.94,7.69,105.6,97.8,23.7,57.5,0.412,15.3,35.0,0.438,8.4,22.5,0.371,15.5,22.1,0.702,12.9,23.1,36.1,14.0,7.2,2.4,12.4,18.6,0.8
1997,3,Wake Forest,ACC,23,6,69.0,58.3,20.94,10.27,106.5,90.0,23.6,50.8,0.465,17.1,32.8,0.522,6.5,18.0,0.363,15.2,22.0,0.69,11.1,27.3,38.4,13.0,4.2,5.9,14.6,14.7,0.793
1997,2,Utah,WAC,26,3,74.4,61.7,17.58,5.46,110.1,91.2,26.8,54.1,0.496,21.8,40.1,0.545,5.0,14.0,0.359,15.7,21.6,0.725,10.8,27.1,37.9,17.4,6.2,3.3,14.1,18.1,0.897
1997,1,Kentucky,SEC,30,4,83.1,62.8,29.29,9.26,111.6,84.3,31.0,65.8,0.471,23.8,46.4,0.513,7.2,19.4,0.369,14.1,20.6,0.682,16.0,23.4,39.4,19.4,12.0,5.1,14.7,20.1,0.882
1997,16,Jackson State,SWAC,14,15,71.3,74.9,-11.47,-7.44,94.3,99.1,25.9,59.8,0.433,21.5,45.4,0.472,4.4,14.3,0.309,15.1,24.6,0.613,15.1,23.5,38.7,13.5,8.4,3.3,19.1,22.8,0.483
1997,15,Murray State,Ohio Valley,20,9,78.6,72.5,-4.26,-8.18,109.4,100.8,28.0,62.5,0.447,21.6,44.7,0.482,6.4,17.8,0.359,16.3,21.9,0.745,13.8,25.3,39.1,15.4,7.2,2.3,12.5,20.2,0.69
1997,14,Chattanooga,Southern,22,10,76.6,65.2,2.59,-5.22,111.9,95.2,26.9,58.1,0.463,20.7,39.5,0.524,6.2,18.6,0.334,16.5,24.0,0.69,15.3,23.3,38.6,15.2,8.2,2.4,14.1,17.5,0.688
1997,13,South Alabama,Sun Belt,23,6,66.2,56.6,4.03,-4.51,106.9,91.4,22.7,50.9,0.446,18.4,39.3,0.469,4.3,11.6,0.369,16.6,23.7,0.699,13.6,24.1,37.7,12.5,6.2,3.8,13.5,17.2,0.793
1997,12,College of Charleston,TAAC,28,2,78.2,65.9,5.86,-6.84,110.8,93.3,29.3,59.7,0.49,25.8,50.1,0.515,3.5,9.7,0.362,16.2,23.9,0.676,13.2,22.6,35.8,16.2,9.2,4.6,13.3,17.0,0.933
1997,11,USC,Pac-10,17,10,79.6,76.3,14.51,10.15,102.1,97.8,27.0,61.1,0.441,20.5,42.5,0.483,6.4,18.6,0.346,19.3,27.5,0.699,15.1,22.2,37.3,14.9,9.3,3.0,18.6,22.0,0.63
1997,10,Providence,Big East,21,11,76.5,70.1,14.17,8.31,104.3,95.6,26.9,60.2,0.447,21.1,42.9,0.492,5.8,17.3,0.336,16.9,23.4,0.723,13.3,24.0,37.3,16.1,9.3,3.8,15.5,20.0,0.656
1997,9,Rhode Island,Atlantic 10,20,9,80.7,70.6,16.48,6.38,110.6,96.7,29.6,64.2,0.461,22.7,45.3,0.501,6.8,18.8,0.363,14.7,21.4,0.688,14.6,24.5,39.1,16.1,8.8,4.8,13.2,19.6,0.69
1997,8,Purdue,Big Ten,17,11,72.1,70.7,12.24,10.91,101.1,99.2,24.2,57.2,0.423,18.5,40.3,0.459,5.7,16.9,0.339,17.9,24.7,0.723,14.1,21.6,35.7,14.7,8.3,3.9,16.5,16.8,0.607
1997,7,Marquette,Conference USA,22,8,68.0,57.8,13.45,3.19,102.4,86.9,24.2,55.0,0.44,18.0,36.8,0.49,6.2,18.2,0.339,13.5,21.2,0.635,13.4,25.5,38.9,14.5,7.3,5.8,15.0,16.6,0.733
1997,6,Illinois,Big Ten,21,9,76.5,68.7,15.68,7.83,107.3,96.3,26.5,59.9,0.442,19.1,40.2,0.475,7.4,19.8,0.377,16.1,21.6,0.744,12.4,21.2,33.6,16.1,7.8,2.0,13.6,20.7,0.7
1997,5,Maryland,ACC,21,10,75.2,66.8,17.52,9.08,101.2,89.8,26.1,56.3,0.464,22.4,44.4,0.505,3.7,11.8,0.312,19.3,28.3,0.681,12.4,25.9,38.3,16.2,8.6,3.5,16.9,18.8,0.677
1997,4,Arizona,Pac-10,19,9,83.8,73.3,21.66,11.04,108.3,94.7,29.9,65.9,0.453,23.3,48.3,0.483,6.5,17.6,0.37,17.6,26.9,0.655,16.5,24.0,40.5,16.7,10.5,2.9,15.3,19.2,0.679
1997,3,Georgia,SEC,24,8,72.0,65.9,13.09,7.03,106.7,97.7,24.3,55.5,0.438,16.4,33.8,0.485,7.9,21.7,0.365,15.4,23.6,0.654,15.0,23.7,38.7,14.3,6.1,3.7,15.5,19.1,0.75
1997,2,Duke,ACC,23,8,79.7,66.2,22.52,9.06,113.4,94.3,27.1,58.7,0.462,18.7,37.1,0.504,8.4,21.6,0.389,17.0,24.3,0.7,12.6,21.2,33.8,14.3,8.5,4.0,12.8,18.9,0.742
1997,1,Kansas,Big 12,32,1,84.9,66.1,26.6,7.94,113.0,87.9,30.1,61.7,0.488,24.8,47.7,0.52,5.3,14.1,0.379,19.4,28.0,0.693,15.4,27.1,42.6,16.6,9.8,6.2,15.9,18.7,0.97
1997,16,Southwest Texas State,Southland,16,12,70.5,69.4,-7.54,-7.72,100.6,99.0,24.1,54.4,0.442,18.5,39.0,0.473,5.6,15.4,0.362,16.8,23.8,0.706,12.3,25.6,37.9,11.4,6.4,2.2,16.5,21.6,0.571
1997,15,Charleston Southern,Big South,17,12,71.7,70.1,-6.92,-6.56,100.4,98.1,24.6,57.7,0.427,18.0,38.7,0.466,6.6,19.0,0.349,15.8,22.7,0.696,11.6,24.3,35.9,15.5,7.5,3.0,14.3,21.4,0.586
1997,14,Butler,MCC,23,9,69.6,60.7,7.61,-0.16,103.4,90.2,23.1,51.6,0.448,18.0,37.5,0.48,5.1,14.1,0.364,18.2,27.3,0.668,11.7,24.2,35.9,13.1,6.4,3.7,14.5,19.9,0.719
1997,13,Miami (OH),MAC,21,8,73.4,65.0,9.0,0.63,108.0,95.7,26.8,56.7,0.473,21.3,41.5,0.512,5.6,15.2,0.367,14.1,20.4,0.694,12.6,24.5,37.1,14.7,7.1,2.9,14.0,17.4,0.724
1997,12,Boston University,America East,25,4,67.3,62.0,2.51,-2.86,97.4,89.7,24.2,55.9,0.433,18.6,37.4,0.499,5.5,18.5,0.299,13.5,20.0,0.673,10.6,26.2,36.8,14.9,7.6,4.5,14.4,18.1,0.862
1997,11,Illinois State,Missouri Valley,24,5,74.1,65.7,10.81,2.28,105.0,93.0,26.4,58.3,0.453,20.0,40.2,0.497,6.4,18.1,0.356,14.9,22.3,0.667,13.6,25.4,39.0,17.6,7.1,3.6,15.5,19.5,0.828
1997,10,Vanderbilt,SEC,19,11,69.5,65.5,11.55,7.78,101.0,95.1,22.8,51.4,0.444,17.1,34.8,0.492,5.7,16.6,0.344,18.2,25.7,0.706,10.6,21.2,31.8,14.8,9.7,1.9,15.6,16.8,0.633
1997,9,Temple,Atlantic 10,19,10,66.3,60.6,14.67,9.02,105.6,96.6,23.0,57.7,0.398,17.2,37.8,0.455,5.8,20.0,0.291,14.5,21.9,0.662,15.8,23.2,39.1,11.2,8.1,3.8,10.5,13.5,0.655
1997,8,Ole Miss,SEC,20,8,69.0,63.5,11.4,5.76,103.0,94.7,25.0,57.4,0.436,20.2,41.5,0.486,4.9,15.9,0.305,14.1,21.3,0.66,14.5,21.9,36.4,13.5,7.6,3.6,14.0,19.0,0.714
1997,7,Xavier,Atlantic 10,22,5,83.2,72.3,16.14,5.28,108.2,94.1,28.9,59.2,0.488,23.6,43.6,0.542,5.3,15.7,0.337,20.1,27.8,0.725,14.8,23.2,38.0,18.3,11.0,2.8,19.2,19.9,0.815
1997,6,Iowa State,Big 12,20,8,67.5,60.4,13.43,6.3,102.9,92.0,24.1,53.1,0.453,19.3,41.1,0.469,4.8,12.0,0.401,14.6,22.2,0.656,11.8,23.7,35.5,15.5,5.7,5.2,14.2,14.2,0.714
1997,5,Tulsa,WAC,23,9,72.4,63.0,15.0,5.53,104.1,90.5,24.8,56.6,0.438,18.3,37.5,0.488,6.5,19.1,0.342,16.3,24.7,0.659,15.2,25.8,41.0,15.2,7.9,3.7,16.3,18.9,0.719
1997,4,Clemson,ACC,21,9,68.2,61.5,17.23,10.53,106.1,95.7,23.5,52.9,0.443,18.7,37.5,0.498,4.8,15.4,0.31,16.5,24.2,0.68,13.1,21.9,35.0,13.9,6.9,2.6,12.8,19.2,0.7
1997,3,Cincinnati,Conference USA,25,7,80.7,65.5,20.71,5.5,115.1,93.4,28.3,57.0,0.496,22.9,40.7,0.563,5.4,16.3,0.332,18.7,27.2,0.687,15.1,24.8,39.9,15.4,7.8,2.9,15.4,21.1,0.781
1997,2,UCLA,Pac-10,21,7,79.9,73.8,16.62,10.43,107.6,99.3,29.1,56.0,0.52,25.2,44.6,0.566,3.9,11.4,0.343,17.8,26.5,0.671,12.1,25.7,37.7,16.7,8.1,3.8,17.9,17.7,0.75
1997,1,Minnesota,Big Ten,27,3,78.3,63.4,23.34,9.2,109.2,88.4,28.8,60.1,0.479,24.1,46.6,0.517,4.7,13.5,0.346,16.1,23.7,0.679,13.7,25.5,39.2,16.0,9.1,3.2,14.6,20.9,0.9
1997,16,Fairfield,MAAC,11,18,66.4,69.2,-5.18,-2.38,96.0,100.1,23.0,53.6,0.429,17.5,37.1,0.472,5.5,16.6,0.332,14.9,24.3,0.611,12.9,22.6,35.5,12.9,7.3,3.6,16.5,20.4,0.379
1997,15,Coppin State,MEAC,21,8,79.1,72.5,-1.21,-7.79,104.8,96.0,27.0,58.3,0.464,21.5,41.7,0.516,5.5,16.5,0.333,19.5,26.5,0.736,11.7,23.9,35.6,12.6,9.3,3.3,16.8,20.6,0.724
1997,14,Old Dominion,CAA,22,10,71.0,66.8,3.72,-0.46,101.6,95.6,25.5,57.4,0.445,20.2,40.8,0.495,5.3,16.6,0.32,14.7,22.2,0.662,13.7,25.3,39.0,14.9,8.0,7.1,15.2,17.7,0.688
1997,13,Long Island,NEC,21,8,91.5,83.6,3.75,-4.22,109.2,99.7,33.3,76.6,0.435,23.3,46.7,0.498,10.0,29.8,0.336,14.9,24.0,0.62,17.3,28.0,45.3,16.9,13.2,2.8,12.8,21.2,0.724
1997,12,Princeton,Ivy League,24,3,64.8,53.4,7.11,-3.08,111.5,92.0,22.5,45.1,0.5,13.8,21.8,0.633,8.7,23.3,0.375,11.0,15.3,0.716,5.9,19.3,25.2,14.1,7.2,1.8,11.6,17.9,0.889
